student_id,age,gender,country,education_level,course_category,platform,course_duration_weeks,hours_per_week,quiz_scores_avg,assignment_completion_rate,forum_posts,videos_watched_pct,device,internet_speed,previous_courses_completed,financial_aid,course_price_usd,self_motivation_score,time_management_score,learning_disability,employment_status,completion_status,final_grade,satisfaction_rating
2575,25,Female,Australia,Master's,Digital Marketing,Udemy,36,30,21.57,47.01,94,40.96,Laptop,Medium,10,No,88.94,6,7,No,Student,Completed,F,3.3
2576,36,Male,Germany,Bachelor's,Web Development,Pluralsight,8,19,44.73,36.11,94,18.84,Laptop,Medium,7,No,29.94,8,2,No,Employed,In Progress,F,3.6
2577,20,Male,Nigeria,Bachelor's,Data Science,LinkedIn Learning,28,10,31.8,97.49,15,53.76,Laptop,Fast,8,No,174.61,4,8,No,Employed,Dropped,F,1.7
2578,17,Female,Mexico,Bachelor's,Mobile Development,edX,52,9,97.04,0.75,51,26.2,Mobile,Fast,17,No,2.54,3,6,No,Student,In Progress,A,4.3
2579,37,Female,Canada,Bachelor's,Cybersecurity,Pluralsight,22,18,87.67,93.34,40,50.59,Desktop,Fast,12,Yes,174.62,2,10,No,Employed,Completed,B,4.7
2580,17,Male,USA,High School,Mobile Development,Udemy,49,7,24.99,95.51,70,77.73,Desktop,Fast,3,No,188.17,6,2,No,Employed,Completed,F,3.8
2581,25,Male,Brazil,Bachelor's,AI/ML,Pluralsight,38,3,31.35,5.1,80,43.4,Mobile,Fast,15,No,14.6,3,3,No,Unemployed,Dropped,F,1.8
2582,49,Female,China,Master's,Blockchain,Udemy,16,12,52.89,88.96,23,21.87,Laptop,Fast,2,No,143.97,4,4,No,Unemployed,Completed,F,4.2
2583,31,Male,India,Bachelor's,AI/ML,Pluralsight,5,15,27.86,47.08,19,22.3,Laptop,Fast,3,No,109.78,9,6,No,Employed,In Progress,F,2.2
2584,54,Male,Brazil,Bachelor's,Cloud Computing,edX,46,22,82.45,76.62,26,90.63,Laptop,Medium,3,No,190.86,7,1,No,Employed,Completed,B,4.2
2585,37,Female,Australia,High School,Web Development,Coursera,34,21,81.92,7.93,1,78.09,Laptop,Medium,7,Yes,159.63,1,5,No,Unemployed,In Progress,B,3.5
2586,27,Male,Germany,Bachelor's,Data Science,Udemy,49,13,72.43,95.52,59,3.66,Tablet,Medium,10,Yes,138.88,4,8,No,Student,Completed,C,4.7
2587,39,Male,Canada,High School,AI/ML,Udemy,38,6,68.93,60.75,50,94.27,Laptop,Fast,2,No,185.1,8,7,No,Employed,Completed,D,4.2
2588,55,Female,India,Bachelor's,Cloud Computing,Coursera,11,8,54.73,89.87,0,11.26,Desktop,Fast,18,No,32.07,10,3,No,Student,Dropped,F,2.2
2589,53,Female,Mexico,Bachelor's,Web Development,Coursera,2,14,34.71,67.3,97,65.29,Desktop,Medium,5,No,75.19,4,2,Yes,Employed,Completed,F,4.0
2590,25,Non-binary,Australia,Master's,AI/ML,Pluralsight,25,3,83.69,53.68,90,55.15,Tablet,Fast,2,No,168.59,1,2,Yes,Employed,In Progress,B,3.8
2591,50,Male,Germany,Bachelor's,Web Development,Codecademy,25,16,85.88,17.25,100,4.67,Laptop,Fast,20,No,20.32,10,10,No,Employed,Dropped,F,2.7
2592,47,Male,India,High School,Data Science,Codecademy,1,18,4.95,17.8,5,29.52,Tablet,Medium,3,Yes,187.09,2,5,No,Unemployed,In Progress,F,2.6
2593,22,Female,Mexico,Bachelor's,Cybersecurity,Codecademy,31,24,39.86,47.26,37,77.59,Laptop,Medium,3,No,149.03,5,8,No,Employed,Dropped,F,2.3
2594,36,Female,Brazil,Bachelor's,UX Design,Pluralsight,5,17,2.66,87.04,53,30.69,Laptop,Medium,1,No,87.87,6,6,No,Employed,Completed,F,3.5
2595,35,Male,Australia,High School,Web Development,Coursera,40,18,83.95,11.52,59,48.03,Desktop,Fast,15,No,67.74,1,6,No,Employed,Completed,B,4.6
2596,41,Female,Nigeria,Bachelor's,Cybersecurity,Pluralsight,4,10,17.71,99.84,26,69.8,Tablet,Medium,4,No,29.52,5,7,No,Unemployed,In Progress,F,3.5
2597,19,Male,France,Master's,UX Design,Pluralsight,51,17,67.39,87.59,79,7.16,Laptop,Medium,14,No,18.73,8,1,No,Unemployed,Completed,D,4.6
2598,37,Male,Japan,High School,Cloud Computing,Coursera,5,16,35.74,39.26,61,83.26,Laptop,Fast,4,No,84.72,8,3,No,Unemployed,Completed,F,4.3
2599,30,Male,France,Bachelor's,Cloud Computing,LinkedIn Learning,5,21,81.61,25.31,62,4.16,Laptop,Fast,11,Yes,168.62,2,5,No,Unemployed,Completed,B,4.3
2600,55,Male,Mexico,Master's,Web Development,edX,16,24,50.97,92.2,98,26.24,Laptop,Medium,18,No,106.37,9,7,No,Employed,Completed,F,3.7
2601,36,Male,Germany,Bachelor's,AI/ML,Codecademy,18,2,32.44,12.32,90,76.31,Desktop,Slow,14,No,90.23,2,6,No,Unemployed,Dropped,F,1.4
2602,30,Female,Japan,Bachelor's,AI/ML,LinkedIn Learning,43,20,32.39,34.73,34,91.19,Laptop,Fast,5,No,63.81,4,1,No,Student,In Progress,F,2.7
2603,37,Female,Japan,High School,AI/ML,DataCamp,17,4,32.69,8.39,57,76.03,Laptop,Fast,0,Yes,31.39,10,9,No,Student,Completed,F,3.0
2604,43,Female,USA,High School,Digital Marketing,Coursera,35,11,78.86,95.35,60,22.7,Desktop,Fast,4,No,198.02,4,3,No,Employed,Completed,C,4.7
2605,29,Male,Germany,Bachelor's,AI/ML,Coursera,18,27,71.11,61.76,35,98.57,Tablet,Fast,20,Yes,5.15,4,7,No,Employed,Completed,C,3.7
2606,42,Male,Japan,Bachelor's,Data Science,Skillshare,4,7,31.92,33.62,91,41.33,Tablet,Fast,20,Yes,62.36,7,1,No,Employed,In Progress,F,3.1
2607,55,Male,Brazil,Master's,Mobile Development,Coursera,51,17,49.02,27.55,55,37.65,Laptop,Slow,18,No,153.88,8,1,No,Employed,In Progress,F,3.3
2608,43,Male,Australia,High School,Cybersecurity,Udemy,31,25,7.62,44.41,66,86.52,Desktop,Fast,10,No,104.11,8,1,No,Student,In Progress,F,2.5
2609,41,Female,Australia,Bachelor's,Blockchain,LinkedIn Learning,31,19,82.75,9.14,56,6.62,Laptop,Fast,13,Yes,62.77,4,4,No,Unemployed,Completed,B,4.7
2610,17,Female,France,High School,Cybersecurity,Codecademy,9,6,26.6,88.93,40,55.61,Desktop,Medium,13,No,198.55,4,1,No,Employed,Completed,F,3.8
2611,40,Female,Brazil,High School,Data Science,Udemy,31,10,88.92,51.09,30,96.56,Mobile,Slow,1,No,123.83,6,1,No,Employed,Completed,B,4.6
2612,18,Male,USA,Bachelor's,Cybersecurity,Coursera,5,30,59.68,72.51,2,10.01,Laptop,Medium,4,No,59.03,9,9,No,Employed,Completed,F,4.5
2613,23,Male,Canada,Bachelor's,Cybersecurity,edX,36,21,56.78,23.37,37,54.08,Mobile,Fast,8,Yes,169.59,5,8,No,Employed,Completed,F,4.4
2614,48,Female,USA,High School,Web Development,edX,16,4,16.27,50.37,52,13.25,Laptop,Medium,16,Yes,30.03,2,5,No,Employed,Completed,F,3.1
2615,50,Male,Australia,High School,AI/ML,Udemy,42,25,6.95,21.11,51,89.0,Laptop,Fast,18,Yes,92.71,9,2,No,Employed,In Progress,F,2.4
2616,21,Female,Canada,Bachelor's,AI/ML,Codecademy,41,27,55.26,81.61,23,58.77,Laptop,Slow,14,Yes,167.92,9,7,No,Unemployed,In Progress,F,3.4
2617,54,Non-binary,USA,PhD,Cybersecurity,LinkedIn Learning,16,28,46.8,77.53,25,23.46,Laptop,Slow,1,No,196.73,1,1,No,Student,Completed,F,4.2
2618,38,Male,Japan,Master's,Web Development,Codecademy,20,30,11.97,14.82,91,30.7,Tablet,Fast,8,No,76.61,9,9,No,Student,Completed,F,3.1
2619,40,Female,Nigeria,High School,Cybersecurity,Coursera,30,25,83.56,7.45,72,51.66,Mobile,Fast,10,Yes,27.62,7,1,No,Student,Completed,B,4.8
2620,34,Female,Canada,Master's,Web Development,LinkedIn Learning,26,1,41.72,82.42,36,72.53,Laptop,Fast,5,Yes,113.39,1,3,No,Employed,Dropped,F,1.2
2621,20,Male,Nigeria,Bachelor's,AI/ML,Skillshare,49,7,26.05,10.96,90,48.75,Laptop,Medium,14,No,188.8,2,6,Yes,Employed,Completed,F,3.0
2622,26,Female,Australia,Master's,Data Science,LinkedIn Learning,31,26,78.83,54.85,47,18.93,Laptop,Medium,20,No,133.12,2,4,No,Student,Completed,C,3.9
2623,27,Male,Brazil,High School,Data Science,Coursera,50,25,91.31,53.45,66,70.81,Desktop,Slow,19,No,120.43,8,2,No,Student,Completed,A,5.0
2624,25,Male,China,Bachelor's,Web Development,Skillshare,15,21,30.6,20.29,40,11.84,Desktop,Fast,3,No,61.86,1,5,No,Employed,Dropped,F,1.6
2625,23,Female,Nigeria,Master's,Web Development,edX,52,16,77.59,59.14,48,80.94,Laptop,Fast,14,Yes,121.27,3,10,No,Student,Completed,C,4.5
2626,39,Female,France,High School,AI/ML,Pluralsight,41,17,65.25,50.28,27,39.56,Desktop,Medium,17,No,176.94,1,1,No,Student,Dropped,F,1.8
2627,43,Male,Japan,Master's,UX Design,Coursera,38,24,98.97,50.92,31,65.27,Mobile,Medium,6,Yes,75.11,5,1,No,Student,In Progress,A,3.9
2628,51,Male,Japan,Master's,AI/ML,LinkedIn Learning,38,5,20.4,35.97,98,34.47,Desktop,Fast,15,No,48.41,4,6,Yes,Unemployed,Completed,F,3.4
2629,52,Female,China,PhD,Cybersecurity,Codecademy,43,22,96.07,83.84,70,66.91,Laptop,Fast,2,Yes,96.19,3,9,No,Student,Completed,A,5.0
2630,36,Female,Mexico,High School,Blockchain,edX,20,23,31.53,8.44,70,88.92,Laptop,Medium,11,No,75.24,8,10,No,Student,Completed,F,3.6
2631,23,Female,France,High School,Blockchain,Udemy,35,10,41.2,43.86,84,70.14,Tablet,Fast,6,No,93.99,7,7,No,Unemployed,Completed,F,4.0
2632,24,Male,Nigeria,High School,Mobile Development,Coursera,23,7,35.88,25.98,31,67.14,Tablet,Fast,8,No,19.15,4,10,No,Student,Completed,F,3.3
2633,30,Female,Nigeria,PhD,Data Science,Udemy,44,13,26.85,84.84,37,75.74,Tablet,Medium,9,Yes,67.24,1,4,No,Employed,In Progress,F,3.0
2634,55,Male,UK,High School,Cybersecurity,Udemy,47,30,69.32,22.51,19,50.02,Laptop,Fast,0,No,165.31,7,8,Yes,Student,Completed,D,4.5
2635,33,Female,Nigeria,Bachelor's,Digital Marketing,LinkedIn Learning,39,28,58.91,76.7,7,22.03,Tablet,Fast,11,Yes,80.06,3,1,No,Employed,Completed,F,4.2
2636,35,Male,India,Bachelor's,Mobile Development,Coursera,25,7,30.57,61.15,67,81.55,Desktop,Fast,17,No,193.58,5,5,No,Student,Completed,F,3.5
2637,21,Female,Germany,Bachelor's,Cybersecurity,Coursera,50,15,13.22,87.48,25,64.85,Laptop,Fast,0,No,141.77,8,2,No,Employed,Completed,F,3.3
2638,27,Male,USA,High School,Data Science,Udemy,22,17,31.74,59.38,78,31.38,Mobile,Fast,17,No,73.21,9,3,No,Employed,Completed,F,3.1
2639,17,Male,UK,Bachelor's,UX Design,edX,47,23,38.12,55.65,69,27.59,Mobile,Fast,6,Yes,50.33,10,10,No,Employed,Completed,F,3.8
2640,22,Male,USA,Master's,AI/ML,LinkedIn Learning,8,27,38.07,80.11,47,49.99,Desktop,Fast,16,Yes,137.07,10,4,Yes,Employed,Completed,F,3.9
2641,31,Male,UK,High School,AI/ML,LinkedIn Learning,9,3,35.73,56.25,95,20.73,Laptop,Fast,12,No,60.49,7,1,No,Unemployed,Dropped,F,1.5
2642,18,Female,Canada,Master's,AI/ML,Codecademy,15,5,4.87,84.45,68,87.82,Laptop,Fast,9,No,185.38,6,5,No,Employed,Completed,F,3.1
2643,18,Female,Brazil,Bachelor's,AI/ML,Udemy,48,10,46.4,4.93,45,78.86,Tablet,Medium,13,Yes,23.27,5,10,No,Employed,Completed,F,4.0
2644,42,Female,Nigeria,Bachelor's,Web Development,edX,20,5,83.62,49.51,57,30.83,Tablet,Medium,0,No,5.75,5,6,No,Unemployed,Completed,B,4.9
2645,55,Male,Nigeria,Bachelor's,Web Development,Udemy,35,24,18.04,81.27,69,4.94,Desktop,Fast,5,Yes,44.21,4,1,No,Student,Completed,F,3.1
2646,53,Female,Germany,High School,DevOps,Coursera,37,7,14.57,84.84,66,5.19,Tablet,Fast,3,Yes,121.32,7,4,No,Student,Completed,F,2.9
2647,48,Female,Germany,Bachelor's,AI/ML,edX,3,7,47.19,83.41,28,29.71,Desktop,Fast,18,Yes,166.99,1,2,No,Employed,Completed,F,4.3
2648,43,Male,USA,Master's,AI/ML,Pluralsight,34,22,37.06,60.44,82,14.75,Mobile,Medium,14,Yes,34.03,3,1,No,Employed,In Progress,F,3.3
2649,16,Male,China,High School,Mobile Development,Coursera,34,23,56.13,99.4,9,87.33,Mobile,Fast,20,No,116.94,6,5,No,Employed,Dropped,F,1.8
2650,23,Female,Canada,Bachelor's,AI/ML,Coursera,36,14,94.71,18.14,70,42.08,Desktop,Medium,20,No,28.83,10,1,No,Employed,Dropped,F,2.3
2651,52,Female,Mexico,High School,Web Development,LinkedIn Learning,35,23,76.09,17.45,64,34.8,Laptop,Fast,18,Yes,112.64,1,8,No,Unemployed,Completed,C,4.2
2652,47,Female,Germany,Bachelor's,AI/ML,LinkedIn Learning,9,15,68.71,3.28,64,21.79,Laptop,Fast,11,Yes,3.64,7,2,No,Student,Completed,D,4.3
2653,52,Male,India,Bachelor's,Data Science,Udemy,30,5,41.59,98.93,16,84.12,Desktop,Fast,13,Yes,111.56,2,5,No,Employed,Completed,F,4.0
2654,19,Female,Nigeria,Bachelor's,Data Science,LinkedIn Learning,26,5,28.74,34.8,21,79.25,Mobile,Fast,2,Yes,104.36,7,3,No,Student,Completed,F,3.4
2655,45,Male,USA,High School,Cloud Computing,DataCamp,12,4,54.03,76.21,99,38.43,Desktop,Slow,3,Yes,8.57,4,6,No,Employed,Completed,F,4.1
2656,21,Female,Japan,PhD,Blockchain,Udemy,24,30,88.54,5.97,13,16.94,Laptop,Fast,2,Yes,137.88,9,6,Yes,Student,Completed,B,4.7
2657,34,Female,India,High School,Cloud Computing,Udemy,41,20,87.67,29.87,5,95.2,Mobile,Medium,11,Yes,114.45,5,8,No,Student,Completed,B,4.8
2658,47,Male,Australia,Bachelor's,Data Science,Coursera,19,21,44.55,62.38,29,31.59,Desktop,Medium,8,No,124.62,1,5,No,Unemployed,In Progress,F,3.3
2659,24,Female,USA,Bachelor's,AI/ML,LinkedIn Learning,44,26,24.62,52.48,46,77.11,Laptop,Fast,18,Yes,105.95,4,5,No,Employed,Completed,F,3.2
2660,27,Male,USA,Master's,Data Science,Udemy,16,9,22.53,20.77,96,46.3,Laptop,Slow,15,No,144.4,4,5,No,Employed,Completed,F,3.7
2661,26,Non-binary,Japan,High School,AI/ML,Skillshare,26,30,3.4,46.16,19,78.16,Tablet,Fast,0,Yes,105.0,4,9,No,Employed,Completed,F,3.1
2662,31,Male,Canada,Master's,Web Development,LinkedIn Learning,23,27,84.27,10.88,15,48.16,Tablet,Medium,13,No,184.45,3,2,No,Employed,Completed,B,4.0
2663,16,Male,Japan,Bachelor's,Mobile Development,Udemy,33,12,26.48,54.27,67,92.56,Laptop,Slow,12,No,188.7,3,3,No,Unemployed,In Progress,F,3.5
2664,36,Male,France,Bachelor's,Data Science,Coursera,42,16,35.9,9.69,33,80.04,Tablet,Fast,11,No,145.34,10,4,No,Unemployed,Completed,F,3.9
2665,45,Male,Germany,Bachelor's,Data Science,edX,30,22,80.92,63.59,0,26.03,Mobile,Fast,4,Yes,182.35,5,7,Yes,Employed,Completed,B,4.8
2666,28,Male,Brazil,Master's,AI/ML,Udemy,23,8,12.0,15.54,76,43.04,Mobile,Medium,19,Yes,184.63,5,10,No,Unemployed,Completed,F,3.0
2667,49,Female,USA,Bachelor's,Web Development,Codecademy,10,9,46.12,54.71,47,10.06,Laptop,Slow,2,No,52.4,2,1,No,Employed,Dropped,F,1.6
2668,19,Female,Australia,Master's,Cloud Computing,Udemy,36,12,12.23,12.91,7,90.35,Laptop,Fast,1,No,198.79,10,3,No,Employed,Dropped,F,1.2
2669,43,Female,China,High School,Blockchain,Udemy,31,30,44.18,40.07,21,6.93,Laptop,Medium,10,Yes,53.49,10,10,No,Unemployed,Completed,F,4.8
2670,53,Male,USA,Master's,Data Science,edX,43,20,4.71,35.18,67,1.82,Tablet,Fast,19,No,3.71,9,7,No,Student,Completed,F,3.5
2671,46,Female,Japan,High School,AI/ML,Coursera,22,28,51.76,75.64,33,49.64,Laptop,Fast,1,No,192.44,3,8,No,Employed,Completed,F,3.5
2672,42,Male,UK,Bachelor's,DevOps,edX,43,29,79.57,64.12,59,60.31,Desktop,Medium,15,No,44.74,4,2,Yes,Student,Completed,C,4.7
2673,20,Female,USA,Bachelor's,Cloud Computing,Coursera,43,7,67.63,93.71,44,22.32,Laptop,Fast,7,Yes,116.82,2,3,No,Student,Completed,D,4.5
2674,40,Male,USA,Bachelor's,UX Design,LinkedIn Learning,38,21,50.92,92.19,36,57.05,Tablet,Fast,2,Yes,194.13,8,7,No,Employed,Completed,F,4.0
2675,18,Female,France,High School,Web Development,edX,47,4,82.88,72.5,22,89.56,Laptop,Fast,20,No,9.89,7,7,No,Unemployed,In Progress,B,4.2
2676,48,Female,Australia,Bachelor's,Web Development,edX,2,28,22.78,77.06,83,62.61,Tablet,Fast,3,No,53.86,3,3,No,Student,Completed,F,3.6
2677,19,Female,France,High School,Web Development,LinkedIn Learning,23,23,83.08,62.49,23,45.57,Laptop,Fast,20,Yes,121.76,5,10,No,Employed,Completed,B,4.8
2678,40,Male,Australia,Bachelor's,Web Development,Coursera,35,3,27.64,69.17,90,14.44,Desktop,Fast,3,No,152.51,1,5,No,Employed,Completed,F,3.6
2679,35,Male,USA,High School,Cloud Computing,edX,37,1,36.25,61.72,12,16.89,Desktop,Fast,7,No,161.47,6,7,No,Student,Dropped,F,2.1
2680,49,Male,UK,Bachelor's,Web Development,Udemy,32,7,12.84,31.18,68,48.44,Laptop,Medium,5,Yes,176.77,10,3,No,Student,Completed,F,3.1
2681,41,Female,Brazil,High School,AI/ML,edX,43,9,10.18,35.07,79,46.31,Desktop,Medium,13,No,33.69,6,8,No,Employed,Completed,F,2.9
2682,20,Female,Mexico,High School,Web Development,Skillshare,12,2,93.21,57.47,59,52.24,Mobile,Fast,14,No,74.01,5,4,No,Employed,Completed,A,4.9
2683,50,Male,UK,High School,Digital Marketing,Coursera,35,7,19.0,72.02,37,50.79,Desktop,Medium,16,No,142.85,9,7,No,Employed,Completed,F,3.9
2684,43,Female,UK,Bachelor's,Data Science,LinkedIn Learning,41,10,33.33,40.61,47,34.13,Laptop,Medium,4,Yes,143.06,4,2,No,Student,In Progress,F,3.1
2685,44,Female,UK,Master's,Web Development,Udemy,3,2,52.92,14.27,92,69.59,Desktop,Fast,0,No,61.61,2,5,No,Employed,In Progress,F,2.5
2686,24,Female,Nigeria,Master's,Cybersecurity,edX,34,13,34.79,45.94,25,21.22,Laptop,Fast,11,Yes,60.84,7,6,No,Employed,Dropped,F,1.8
2687,53,Male,Brazil,High School,Data Science,Pluralsight,38,29,87.01,96.32,85,85.23,Laptop,Fast,18,No,64.13,5,1,No,Unemployed,Completed,B,4.8
2688,21,Male,Canada,Bachelor's,AI/ML,Coursera,24,3,90.07,21.41,87,19.44,Tablet,Medium,11,No,178.42,7,9,No,Employed,Completed,A,4.9
2689,34,Male,Canada,Bachelor's,AI/ML,Pluralsight,38,13,32.6,64.91,76,41.59,Laptop,Fast,10,No,181.9,7,9,No,Employed,In Progress,F,3.3
2690,26,Female,UK,Bachelor's,Mobile Development,Coursera,17,10,9.2,98.25,84,21.07,Desktop,Medium,8,No,2.97,7,4,No,Student,Completed,F,2.7
2691,17,Male,Mexico,Bachelor's,Cybersecurity,edX,40,30,21.02,37.62,0,61.85,Laptop,Medium,18,Yes,65.0,3,5,Yes,Student,Completed,F,3.7
2692,24,Female,France,High School,Cybersecurity,LinkedIn Learning,1,12,47.44,88.79,3,47.76,Laptop,Slow,3,No,78.41,5,9,No,Employed,Dropped,F,1.6
2693,36,Female,Japan,Bachelor's,UX Design,Coursera,8,26,28.85,86.4,66,37.43,Laptop,Medium,12,No,196.48,1,10,No,Employed,Completed,F,3.3
2694,39,Female,India,Bachelor's,DevOps,Pluralsight,15,3,45.35,33.9,86,47.51,Desktop,Fast,9,No,188.83,6,2,No,Employed,Completed,F,3.7
2695,49,Female,Canada,High School,Cloud Computing,Coursera,50,28,75.87,9.85,79,42.12,Mobile,Medium,0,No,125.67,4,5,No,Employed,Completed,C,4.3
2696,37,Male,China,Bachelor's,AI/ML,Pluralsight,45,29,42.06,17.85,12,85.52,Desktop,Medium,9,No,9.16,2,4,No,Employed,In Progress,F,3.1
2697,18,Male,Australia,Bachelor's,Cybersecurity,edX,25,20,19.7,36.57,38,12.43,Mobile,Medium,17,Yes,38.24,3,2,No,Student,Completed,F,3.5
2698,27,Female,Brazil,High School,AI/ML,LinkedIn Learning,8,6,35.8,95.91,30,79.32,Desktop,Fast,12,Yes,86.84,3,2,No,Employed,Completed,F,3.7
2699,43,Male,Brazil,Bachelor's,DevOps,Codecademy,52,3,74.3,27.45,23,65.53,Laptop,Fast,6,Yes,191.81,1,9,No,Employed,Completed,C,4.6
2700,45,Male,India,Master's,Cloud Computing,Udemy,32,29,42.41,92.69,78,34.83,Laptop,Fast,7,No,18.94,7,10,No,Student,Completed,F,4.2
2701,41,Male,Canada,Master's,Web Development,Udemy,50,25,24.95,18.14,4,91.91,Laptop,Fast,16,No,158.27,10,8,No,Student,Completed,F,4.1
2702,36,Male,Mexico,Bachelor's,Data Science,Codecademy,13,2,42.74,96.98,48,17.69,Laptop,Fast,0,Yes,38.24,3,10,No,Student,In Progress,F,3.2
2703,43,Male,Mexico,Bachelor's,Data Science,Coursera,46,23,45.48,29.36,85,31.03,Desktop,Fast,15,No,101.57,7,10,No,Student,Completed,F,3.9
2704,41,Female,Australia,Bachelor's,Web Development,LinkedIn Learning,15,22,29.64,63.31,85,37.48,Laptop,Medium,19,No,153.39,10,8,Yes,Unemployed,Completed,F,4.3
2705,48,Female,UK,Bachelor's,Web Development,Codecademy,6,14,99.57,6.97,10,64.78,Desktop,Fast,3,Yes,138.5,10,8,No,Employed,Completed,A,5.0
2706,36,Female,Japan,High School,AI/ML,LinkedIn Learning,33,15,76.76,29.97,23,94.64,Laptop,Fast,16,No,155.15,9,5,No,Employed,In Progress,C,3.7
2707,50,Male,Canada,Bachelor's,Web Development,Coursera,7,18,69.25,21.07,44,59.34,Mobile,Medium,12,Yes,162.72,6,4,No,Employed,Dropped,F,2.2
2708,49,Male,Mexico,Bachelor's,Cybersecurity,Coursera,33,27,85.49,0.34,73,85.63,Laptop,Fast,9,Yes,61.15,8,10,No,Student,Dropped,F,2.3
2709,33,Male,India,Bachelor's,Web Development,Udemy,47,19,66.64,15.68,33,90.5,Laptop,Fast,8,No,72.81,1,3,No,Employed,Completed,D,4.6
2710,26,Female,Australia,Master's,Web Development,Udemy,29,22,79.1,59.31,10,46.65,Desktop,Fast,13,No,163.15,8,2,No,Unemployed,In Progress,C,3.5
2711,38,Male,USA,Master's,AI/ML,Coursera,38,10,41.25,38.99,56,47.24,Laptop,Medium,16,No,7.73,8,10,No,Student,In Progress,F,2.9
2712,37,Female,Australia,High School,Mobile Development,Pluralsight,37,20,50.04,72.26,28,25.0,Desktop,Fast,2,No,102.89,3,5,No,Student,Dropped,F,1.9
2713,32,Female,Nigeria,High School,AI/ML,Udemy,44,17,4.7,67.11,21,60.16,Desktop,Fast,0,No,184.08,6,8,No,Student,Dropped,F,1.1
2714,20,Male,Mexico,High School,AI/ML,DataCamp,32,17,28.06,79.93,32,12.0,Desktop,Medium,0,Yes,177.0,6,5,No,Employed,Completed,F,3.6
2715,26,Male,USA,Bachelor's,Cybersecurity,Pluralsight,3,19,36.8,86.7,71,63.43,Mobile,Fast,19,No,160.86,7,7,No,Student,Dropped,F,1.6
2716,45,Non-binary,China,Bachelor's,Web Development,Codecademy,20,24,62.55,81.98,48,89.29,Mobile,Medium,1,No,4.31,3,5,No,Employed,Completed,D,4.2
2717,30,Non-binary,Germany,PhD,AI/ML,Udemy,14,27,46.42,44.81,95,76.08,Mobile,Medium,15,No,177.54,10,10,No,Student,Completed,F,3.8
2718,42,Male,Australia,Bachelor's,Web Development,edX,28,4,60.78,30.87,22,64.92,Mobile,Fast,8,Yes,182.33,1,9,Yes,Student,Dropped,F,2.0
2719,50,Male,India,Master's,Cybersecurity,Udemy,38,11,71.33,50.23,68,83.84,Tablet,Fast,13,Yes,132.73,9,8,No,Student,Completed,C,5.0
2720,48,Non-binary,India,Bachelor's,Cloud Computing,Udemy,4,17,4.27,53.51,94,72.98,Desktop,Fast,0,No,59.78,6,8,Yes,Student,In Progress,F,2.8
2721,35,Male,Nigeria,Master's,Cloud Computing,LinkedIn Learning,15,24,25.83,31.32,28,52.97,Laptop,Fast,2,No,97.99,5,1,No,Student,In Progress,F,2.5
2722,31,Male,Japan,Bachelor's,Web Development,Pluralsight,17,10,17.09,54.0,5,52.11,Tablet,Fast,17,No,152.52,2,5,Yes,Employed,In Progress,F,2.6
2723,49,Male,UK,Bachelor's,Digital Marketing,Coursera,37,22,18.75,10.58,51,10.7,Laptop,Fast,0,No,162.61,4,9,No,Unemployed,Completed,F,3.8
2724,17,Female,Australia,Bachelor's,Web Development,Udemy,24,17,50.31,23.1,88,43.44,Laptop,Fast,10,No,68.67,5,8,No,Employed,In Progress,F,3.2
2725,50,Male,Mexico,Bachelor's,Web Development,Udemy,38,12,74.0,74.6,88,52.24,Laptop,Medium,4,No,65.21,10,1,No,Employed,Completed,C,4.0
2726,55,Male,Germany,Bachelor's,Web Development,Pluralsight,42,10,27.28,18.28,94,46.99,Laptop,Fast,10,No,147.24,4,9,No,Employed,Dropped,F,1.3
2727,43,Male,Nigeria,High School,Cybersecurity,DataCamp,41,10,82.44,13.9,13,77.6,Laptop,Fast,5,No,137.27,10,10,No,Unemployed,Completed,B,4.7
2728,54,Female,Canada,High School,Data Science,Coursera,36,6,89.25,28.73,16,16.1,Laptop,Fast,6,No,102.64,4,1,No,Unemployed,In Progress,B,4.1
2729,21,Non-binary,Mexico,Bachelor's,Cybersecurity,Udemy,41,17,35.05,37.1,79,79.49,Desktop,Fast,12,Yes,84.05,6,5,No,Employed,Completed,F,3.3
2730,24,Female,India,Bachelor's,Mobile Development,Codecademy,8,26,68.14,32.85,27,74.17,Desktop,Medium,15,Yes,131.43,4,10,No,Employed,Completed,D,4.3
2731,35,Female,China,High School,Web Development,Udemy,3,26,11.7,37.46,8,90.08,Mobile,Fast,2,No,6.49,9,1,No,Student,Completed,F,4.0
2732,16,Female,Mexico,High School,AI/ML,LinkedIn Learning,30,19,74.4,13.99,65,37.35,Laptop,Fast,14,Yes,15.14,2,8,No,Student,In Progress,C,4.0
2733,23,Male,Brazil,High School,Web Development,Coursera,22,2,16.5,16.54,3,17.65,Tablet,Medium,7,Yes,114.62,5,2,No,Student,In Progress,F,3.2
2734,38,Male,France,Bachelor's,AI/ML,Udemy,52,4,68.74,23.58,19,75.86,Tablet,Slow,19,No,42.06,3,6,No,Employed,Dropped,F,2.3
2735,18,Female,India,High School,Data Science,edX,33,18,42.19,40.2,40,58.84,Laptop,Fast,15,No,154.96,8,2,Yes,Student,Completed,F,3.7
2736,19,Male,Australia,High School,UX Design,Pluralsight,25,27,92.85,33.59,35,71.25,Tablet,Medium,16,Yes,154.47,3,2,No,Employed,Completed,A,4.5
